title,link,content
"""SKT 고객 정보 탈취 주장한 국제 해킹조직, 시스템코드 탈취까지 주장""",https://n.news.naver.com/mnews/article/003/0013485577,"과방위 최수진 의원 ""스캐터드 랩서스, SKT 시스템코드 판매 글 게시"" [서울=뉴시스] 국제 해킹조직 스캐터드 랩서스( Scatterde Lapses )라고 주장하는 해커 텔레그램 샘플 이미지 중 일부. (사진=해당 텔레그램 발췌) 2025.09.16. photo @ newsis.com [서울=뉴시스]윤현성 기자 = SK 텔레콤의 2700만명 고객 데이터를 탈취했다고 주장한 국제 해킹조직 '스캐터드 랩서스$'( Scattered Lapsus $)가 SK 텔레콤의 시스템코드까지 탈취해 이를 판매 중이라는 의혹이 제기됐다. 한국인터넷진흥원( KISA )도 이번 사건에 대한 본격적인 조사에 착수했다. 국회 과학기술정보방송통신위원회 최수진 국민의힘 의원이 16일 KISA 부터 제출받은 설명에 따르면 스캐터드 랩서스는 SK 텔레콤 고객 데이터 100 GB (기가바이트) 분량의 샘플을 1만 달러(약 1386만원)에 판매하겠다는 글을 올렸다. 이 조직은 해당 데이터에 고객 ID, 이름, 전화번호, 이메일, 주소, 생년월일, 가입일 등 민감한 정보가 포함돼 있다고 주장했다. 뿐만 아니라 이들 해킹집단은 SK 텔레콤 개인정보뿐 아니라 SK 회사 내부 핵심 시스템 코드( SK TELECOM SOURCE CODE )를 25만 달러(약 3억4000만원)에 판매한다는 내용을 추가로 공개했다. 아울러 스캐터드 랩서스는 SK 텔레콤 회사 해킹의 증거로 ▲ sktelecom 계정 정보, ▲ admin 계정 접속 화면 ▲ SK 텔레콤 로고가 있는 실제 관리 시스템 화면, ▲2025년 9월 15일 날짜로 된 실시간 데이터 등을 제시했다. 이와 함께 문자 메시지( SMS ) 가로채기, 실시간 전화 위치 추적 등 다른 통신사들을 공격할 수 있는 도구도 판매하겠다고 주장하고 있다. 스캐터드 랩서스는 현재 SK 텔레콤 뿐만이 아니라 중화텔레콤 관련 1.7 TB 데이터, 인도 신분증 및 여권정보 815 M, 구찌 세일즈포스 4 TB 등의 데이터 등 여러 국가와 기업의 데이터를 보유하고 있다고 주장하고 있다. 이에 더해 자신들의 해킹실력을 증명하기 위해 이란의 전투기와 잠수함, 무인공격기 등 군사기밀 정보도 텔레방을 통해 공개하고 있는 것으로 밝혀졌다. 최수진 의원은 "" SK 텔레콤 측이 고객 정보누출 및 소스코드 해킹과 관련하여 사실이 아니라고 주장하고 있는 가운데, 국민 피해를 막기 위해 과학기술정보통신부와 KISA 가 진상규명을 위해 적극 조사해야 한다""고 촉구했다."
"농진청, 'AI 무인 예찰 포획 장치'로 해충 대응 자동화한다",https://n.news.naver.com/mnews/article/003/0013485573,"이승돈 청장, 전남 보성 시범사업 현장 방문 데이터 기반 예찰체계 고도화…노동력 절감 [세종=뉴시스] 이승돈 농촌진흥청장은 16일 전남 보성군에서 '무인 예찰 포획 장치( AI 트랩)' 시범사업 현장을 점검하고, 해충 발생에 신속히 대응하기 위한 기술 확대 방안을 논의했다. (사진 = 농진청 제공) 2025.09.16.  *재판매 및 DB 금지 [세종=뉴시스]임하은 기자 = 이승돈 농촌진흥청장은 16일 전남 보성군에서 '무인 예찰 포획 장치( AI 트랩)' 시범사업 현장을 점검하고, 해충 발생에 신속히 대응하기 위한 기술 확대 방안을 논의했다. 이승돈 청장은 이날 콩 병해충 관찰 재배지에 설치된 장치의 운영 현황을 살펴보고, 농업인과 지자체 담당자, 농촌진흥기관 관계자들과 기술 효과와 개선 방향을 논의했다. 농진청이 개발한 AI 트랩은 페로몬 등 유인물질로 해충을 포획한 뒤, 인공지능이 촬영 영상을 자동 분석해 마릿수를 실시간으로 파악하는 장치다. 올해 전남 보성을 포함해 경기 연천, 강원 횡성, 충북 제천, 충남 예산, 전북 부안 등 6개 시군에서 시범 운영 중이다. 예찰 포획 장치 한 세트는 파밤나방·담배거세미나방·톱다리개미허리노린재를 잡는 트랩 3대와 환경센서 1대로 구성된다. 수집된 데이터는 '트랩관제시스템'에서 실시간으로 확인할 수 있고, 온도·습도·풍향·풍속 등 환경정보와 결합해 해충 이동 방향 추적과 방제 시기 예측에도 활용이 가능하다. 현장 검증 결과, 영상 수신과 포획량 판별 정확도는 90% 이상으로 나타났다. 농진청은 기존 수동 조사에서 자동으로 전환되면 노동력을 절감하고, 예찰의 객관성과 신속성을 강화할 수 있을 것으로 기대하고 있다. 이 청장은 "" AI 트랩은 기후변화로 돌발 해충 발생이 증가하는 상황에서 신속하고 선제적으로 대응할 수 있는 효과적 수단""이라며 ""해충 데이터를 자동으로 축적·표준화하면 장단기 예찰과 분석에 크게 기여할 것""이라고 밝혔다. 농진청은 앞으로 장치 보급을 확대하고, AI 모델을 고도화해 다양한 해충 발생에 신속히 대응할 계획이다. 또 국가농작물병해충관리시스템( NCPMS )과 연계해 예찰 자동화 체계를 강화한다는 방침이다. 이 청장은 "" AI 트랩 보급을 늘려 현장에서 동시다발적인 해충 조사가 가능하도록 하고, 신속 대응 체계를 갖추겠다""고 강조했다."
"이규호 코오롱 부회장, APEC 보건·경제고위급회의서 ""민관협력 필수""",https://n.news.naver.com/mnews/article/001/0015629542,"바이오헬스케어워킹그룹 의장으로서 활동 성과·계획 발표 이규호 코오롱그룹 부회장 (서울=연합뉴스) 이규호 코오롱그룹 부회장(오른쪽에서 세번째)이 16일 서울 신라호텔에서 열린 2025년 APEC 보건과경제고위급회의에 참석해 ABAC ( APEC 산하 기업인자문위원회) 내 바이오헬스케어워킹그룹 의장으로서 APEC 공통의 보건·의료 이슈 등에 대해 발언하고 있다. 2025.09.16 [코오롱그룹 제공. 재판매 및 DB 금지] (서울=연합뉴스) 김민지 기자 = 이규호 코오롱그룹 부회장이 16일 서울 신라호텔에서 열린 '2025년 APEC 보건과경제고위급회의'( HLMHE ) 본회의에 참석해 헬스케어 혁신에서의 민관 협력의 중요성에 대해 강조했다. 지난 15일부터 이틀간 열린 APEC HLMHE 는 APEC 회원국의 보건부 장·차관 등 고위급 대표들이 모여 보건의료정책 등을 논의하는 회의다. 이 부회장은 APEC 산하 기업인자문위원회( ABAC ) 위원이자, ABAC 내에 올해 신설된 바이오헬스케어워킹그룹( BHWG ) 의장을 맡고 있다. 그는 ""헬스데이터 2차 활용과 인공지능( AI ) 기반의 의료, 헬스케어 혁신은 정부만의 노력이 아닌 민간과의 협력이 필수적""이라며 ""민관이 함께 협력한다면 의료서비스 전달체계를 재구성하고 회복력 있고 포용적인 시스템을 구축해 아태 지역의 번영을 지켜나갈 수 있을 것""이라고 말했다. 이번 본회의에서 이 부회장은 ABAC BHWG 이 APEC 공통의 보건, 의료 이슈에 대해 제도적 기술적 대응 방안을 어떻게 모색해왔는지 설명했다. 또한, ABAC 주최의 공식 오찬을 주재하고 의료 데이터 공유와 거버넌스의 중요성, AI 및 유전체학의 실제 응용, 민관 협력의 중요성 등에 대해 각계 전문가들과 심도 깊은 논의를 나눴다. 본회의에는 ▲준 스즈키 ABAC 일본 위원 겸 테이진 특별고문 ▲테드 창 ABAC 대만 위원 겸 콴타컴퓨터 CTO ▲프란체스카 콜롬보 OECD 보건국장 ▲이정석 이노크라스 최고혁신책임자( CIO ) 겸 KAIST 의과학대학원 교수 ▲정세주 눔 이사회 의장 등 글로벌 헬스케어 전문가들이 대거 참석했다. 코오롱그룹은 골관절염 세포유전자 치료제 TG-C 등 바이오 신약 개발에 지속적으로 투자하며 바이오헬스케어 분야 전문성을 축적해왔다. 지난해 7월 미국에서 TG-C 임상 3상 환자 투약을 마치고, 2027년 미국 FDA 에 TG-C 품목허가 신청을 목표로 하고 있다. jakmj @ yna.co.kr"
[그래픽] 자동차 수출액 8.6% 증가…대미 수출은 6개월째 내리막,https://n.news.naver.com/mnews/article/003/0013485572,[서울=뉴시스] 지난달 자동차 생산량은 전년동월대비 7.1% 증가했다. 수출액은 전년대비 8.6% 증가한 54억9500만 달러를 기록했다. 미국의 수입차 25% 관세 부과 영향으로 8월 대미 자동차 수출이 15.2% 감소한 것으로 집계됐다. 대미 자동차 수출액은 3월 이후 6개월 연속 마이너스다. (그래픽=안지혜 기자) hokma @ newsis.com
"정부, 국제 해킹조직 'SKT 데이터 해킹' 주장 조사 착수",https://n.news.naver.com/mnews/article/003/0013485571,"과기정통부· KISA, SKT 에 관련 자료 요구 현장점검 등 통해 사실관계 파악 나서 [서울=뉴시스]박은비 기자 = 과학기술정보통신부가 SK 텔레콤 고객정보를 탈취해 판매하고 있다는 주장이 제기되자 조사에 착수했다고 16일 밝혔다. 과기정통부와 한국인터넷진흥원( KISA )은 이날 SK 텔레콤에 관련 자료 제출을 요구한 상태다. 현장점검 등을 통해 사실관계를 파악할 계획이다. 과기정통부 관계자는 ""최근 늘어나는 침해사고로 인해 국민 불안이 가중되고 있다""며 ""관련 주장에 대해 신속하게 사실관계를 확인하고 결과를 국민에게 투명하게 공개하겠다""고 말했다."
파라타항공에 몰린 구직자들... 제8회 항공산업 잡 페어 참가,https://n.news.naver.com/mnews/article/014/0005407653,"파라타항공 직원들이 16일 서울 강서구 코엑스마곡에서 진행된 '제8회 항공산업 잡 페어'를 찾은 구직자들에게 직무상담을 진행하고 있다. 파라타항공 제공 [파이낸셜뉴스] 파라타항공은 16일 서울 강서구 코엑스마곡에서 진행된 '제8회 항공산업 잡 페어'에 참가했다고 밝혔다. 파라타항공은 전용부스를 설치하고 운항승무원, 객실승무원, 일반직 등 다양한 분야의 현직자들이 항공산업 분야 구직자들을 만나 직무상담을 진행하며 취업에 도움이 되는 실용적인 정보를 제공했다. 회사 비전, 인재상, 복지제도 등에 대한 많은 질문답변이 예정된 시간을 넘기면서까지 이루어졌다. 특히 안전운항을 강조하는 파라타항공의 채용 기조에 따라 이에 관련된 질문이 많았던 것으로 전해졌다. 특히 파라타항공은 항공운항증명( AOC ) 재발급 이후 첫 취항을 앞두고 있어 구직자들의 높은 관심을 받은 것으로 알려졌다. 파라타항공 관계자는 ""파라타항공이 첫 출발을 앞두고 있는 만큼 오늘 참여한 현직자들도 구직자들과 만날 수 있는 이번 행사를 고객들을 만나는 마음으로 성실하게 준비했다""며 ""앞으로도 다양한 기회를 통해 파라타항공에 관심을 가져주시는 분들과 소통의 시간을 가지길 바란다""고 말했다."
현대차는 합의했는데…한국GM은 파업 재돌입,https://n.news.naver.com/mnews/article/648/0000039887,"노조, 사흘간 전면 파업 돌입…오후 교섭 재개할 예정 기본급·성과급·매각 철회 요구…지속되는 철수설 논란 /그래픽=비즈워치 현대차 노사가 16일 올해 임금 및 단체협약(임단협)을 가까스로 타결한 가운데, 제너럴모터스( GM ) 한국사업장(한국 GM )은 파업에 돌입했다. 같은 자동차 업계지만 극명히 다른 행보다. 다만 한국 GM 노사는 이날 오후 교섭이 재개할 예정이어서 협상 전환 여부가 주목된다. 한국 GM 노조, 3일 연속 파업 돌입 한국 GM 노조(전국금속노동조합 한국지엠지부)는 이날부터 18일까지 3일간 부분 파업에 돌입했다. 이번 파업에는 전·후반 교대 근무자뿐 아니라 고정 주간조와 사무직까지 포함됐다. 파업 시간도 기존 4시간에서 6시간으로 늘었고, 특히 17~18일 사무직은 오전 10시부터 오후 5시까지 근무를 중단한다. 사실상 전면 파업 성격이다. 노조는 ""각 지회의 실정에 맞춰 파업을 진행할 예정""이라며 ""이는 임금교섭 승리를 위한 투쟁""이라고 밝혔다. 노조가 다시 파업에 나선 직접적 계기는 교섭 중단이다. 한국 GM 노사는 지난 12일 제17차 교섭을 열 예정이었지만 사측 요청으로 취소됐다. 이에 대해 로버트 트림 노사협력부문 부사장은 ""간사 간 논의 과정에서 이견이 발생해 최종 결정이 늦어졌다""며 유감을 표했다. 결국 노조는 사측이 성실히 교섭에 임하지 않았다고 판단해 부분 파업 재개를 선언했다. 노조는 이미 지난 9일부터 이틀 동안 부분 파업을 벌인 바 있다. 이번 결정을 통해 교섭이 결렬될 경우 더 강도 높은 투쟁도 불사하겠다는 의지를 드러낸 것으로 풀이된다. 현재 한국 GM 노조는 △기본급 14만1300원 인상 △순이익 15% 성과급 △통상임금 500% 격려금 지급 등을 요구하고 있다. 또 직영 서비스센터와 부평공장 토지 매각 철회도 핵심 요구안으로 제시했다. 반면 사측은 △기본급 7만3000원 인상 △생산장려 수당 신설 등을 담은 안을 내놓 노사 간 입장차는 좁혀지지 않고 있다. 작년 7월 오픈한 한국 GM 직영 서울서비스센터 전경./사진=백유진 기자 byj @ 철수설 우려 겹치며 갈등 격화 한국 GM 노사 대립은 단순한 임금 갈등을 넘어 회사의 장기 존속 여부와 직결된다는 점에서 파장이 크다. 특히 지난 5월 한국 GM 이 전국 직영 서비스센터와 인천 부평공장 일부 부지 매각 계획을 발표한 이후 한국 GM 을 둘러싼 철수설에 불이 붙었다. 당시 한국 GM 은 서울·인천·대전·원주·전주·광주·창원·부산 등 전국 9개 직영 서비스센터를 순차적으로 정리하고, 고객 지원은 386개 협력 정비센터를 통해 이어가겠다고 밝혔다. 직영 센터 직원의 고용은 보장한다는 방침도 내놨다. 사측은 ""급변하는 산업 환경 속에서 재정 지속가능성을 확보하기 위한 조치""라며 ""한국 철수의 일환이 아닌 효율성 강화 차원""이라고 설명했다. 다만 노조의 해석은 다르다. 한국 GM 노조는 이달 초 기자간담회를 열고 ""지난 3년간 흑자를 기록했음에도 내수 판매 부진과 관세 부담을 이유로 구조조정을 추진하고 있다""며 ""직영 정비센터 축소와 부평공장 유휴부지 매각은 소비자 서비스 포기이자 내수 시장 철수의 신호""라고 주장했다. 또 2018년 산업은행과 체결한 10년간 사업 유지 합의가 지켜지지 않고 있다고 지적하고 신차 투입과 설비 투자가 약속대로 이행되지 않았다는 점도 문제 삼았다. /이미지=아이클릭아트 이런 가운데 헥터 비자레알 한국 GM 대표의 발언도 갈등의 불씨를 키웠다. 그는 지난달 고용노동부가 노란봉투법 관련 업계 의견을 청취하는 자리에서 ""본사가 한국 GM 을 재평가할 수 있다""고 언급했다. 이 발언은 법 개정이 GM 본사의 투자 판단에 직접적인 변수가 될 수 있다는 취지로 해석된다. 노란봉투법(노조법 2·3조 개정안)이 통과되면 원청 기업의 사용자 책임이 확대돼 본사가 노사 갈등이나 파업에 따른 부담을 떠안을 수 있다는 우려에서 나온 말인 셈이다. 하지만 현장에서는 '재평가'라는 표현이 곧 한국 사업장의 존속 여부를 다시 따져보겠다는 뜻으로 받아들여졌다. 직영 서비스센터와 부평공장 부지 매각 등 구조조정 조치가 이어지는 상황에서 나온 이 발언이 철수설에 불을 붙인 셈이다. 한국 GM 노사는 이날 오후 4시 교섭을 다시 열 예정이다. 업계에서는 현대차 노사의 타결이 한국 GM 협상에도 일정 부분 압박으로 작용할 것으로 보고 있다. 이날 현대차 노사는 전체 조합원 투표에서 52.9%의 찬성으로 잠정합의안을 가결했다. 최종 합의안에는 △기본급 월 10만원(호봉승급분 포함) 인상 △성과급 450%+1580만원 △주식 30주 △전통시장상품권 20만원 지급이 담겼다. 또 명절지원금·여름휴가비·연구능률향상수당을 통상임금에 포함하기로 했다. 다만 일각에서는 한국 GM 의 경우 임금과 성과급 문제를 넘어 직영 정비망 폐쇄, 자산 매각, 철수설까지 얽혀 있어 상황이 훨씬 복잡하다는 평가도 있다. 업계 한 관계자는 ""현대차가 관세 부담과 글로벌 수요 둔화 속에서도 교섭을 타결한 반면, 한국 GM 은 회사 존속 문제까지 걸려 있어 장기 교섭이 불가피하다""고 말했다."
울산항 접근 불법 드론 원천 차단…내년 4월까지 시스템 구축,https://n.news.naver.com/mnews/article/001/0015629538,"울산항 전경 [울산항만공사 제공. 재판매 및 DB 금지] (울산=연합뉴스) 허광무 기자 = 내년 4월부터 울산항에서 미인가 불법 무인기(드론)의 접근이 원천 차단될 전망이다. 울산항만공사( UPA )와 울산지방해양수산청은 17일 '울산항 안티드론시스템 구축사업' 착수보고회를 개최한다고 16일 밝혔다. 이 시스템은 주요 시설을 무단으로 침입하는 드론으로부터 보호하기 위한 것이다. 총 40억5천100만원을 투입해 내년 4월까지 울산본항과 울산신항 일원에 이 시스템을 구축한다. 이 시스템은 드론탐지용 레이더, 전자광학 적외선( EOIR ) 카메라, 전파탐지기( RF 스캐너), 전파차단기(재머), 통합관제장비 등으로 구성된다. 불법 드론을 식별한 뒤 통신 차단이나 퇴거 유도 등을 통해 항만의 주요 시설을 보호하는 기능을 하게 된다. 변재영 울산항만공사 사장은 ""항만 보안뿐 아니라 국민과 근로자의 생명과 재산을 보호하는 기능을 수행할 것""이라면서 ""시스템 구축을 성공적으로 완료해 안전한 울산항을 만들겠다""고 말했다. hkm @ yna.co.kr"
인천공항 새 명예홍보대사에 배우 박보검,https://n.news.naver.com/mnews/article/001/0015629537,(서울=연합뉴스) 지난 15일 인천국제공항공사 대강당에서 열린 '인천공항 명예홍보대사 신규 위촉행사'에서 이학재 인천국제공항공사 사장(오른쪽)이 배우 박보검에게 위촉패를 전달한 뒤 기념촬영하고 있다. 2025.9.16 [인천국제공항공사 제공. 재판매 및 DB 금지] photo @ yna.co.kr
中 샤오펑·美 조비 앞서가는데… AAM 주도권 뺏긴 현대차그룹,https://n.news.naver.com/mnews/article/119/0003003633,"글로벌 AAM 상용화 눈앞으로 中 샤오펑·美 조비 시범운항 '눈앞' 현대차 슈퍼널, CEO · CTO 공석 지난 7일(현지시간) 독일 뮌헨에서 열린 IAA (뮌헨 모빌리티쇼) 2025에서 중국 전기차업체 샤오펑( Xpeng )이 전시한 AAM 기체 '에어로트' ⓒ데일리안 편은지 기자 [데일리안 = 편은지 기자] 이른바 '에어택시'로 불리는 AAM (미래항공모빌리티)의 글로벌 상용화가 눈앞으로 다가온 가운데 글로벌 주요 기업과 현대차그룹 사이 격차가 벌어지는 모양새다. 중국 샤오펑과 미국 조비에이션이 상용화 막바지 작업에 한참인 반면, 현대차그룹은 경영 공백과 개발 차질로 뚜렷한 성과를 내지 못하고 있어서다. 핵심 미래 먹거리로 지목해왔지만, 글로벌 주도권 경쟁에서 밀리고 있다는 분석이 나온다. 16일 업계에 따르면 중국 전기차 업체 샤오펑( Xpeng )은 지난 8일(현지시간) 독일 뮌헨에서 열린 IAA (뮌헨 모빌리티쇼) 2025에 참가해 자사 AAM '에어로트'의 상용화 계획을 구체적으로 내놨다. 샤오펑은 ""오는 10월 두바이에서 '에어로트'의 운행을 시작할 것""이라며 ""사전 주문량은 5000대를 넘어섰으며, 내년부터 본격적인 인도가 진행될 예정""이라고 말했다. 두바이는 세계 최초로 AAM 인프라를 구축하는 도시 중 하나로 꼽힌다. 업계 최상위 기술을 보유한 것으로 알려진 미국의 조비에이션도 상용화 직전 단계에 돌입했다. 백악관이 주도하는 eVTOL (전동 수직이착륙 항공기) 통합 시범사업에 참여하기로 하면서다. 이 시범사업에는 미 교통부와 연방항공청이 eVTOL 항공기의 본격적인 형식 인증 이전에 일부 시장에서 시범 운항할 수 있도록 허용하는 내용이 담겼다. 기술 성숙도가 어느정도 수준에 도달했다는 의미다. 조비의 경우 이미 미국 내에서 AAM 사업으로 가장 앞선 성과를 내고 있다. 누적 비행거리는 약 6만4300 km 에 달하며, 올 한 해에만 600회 가까운 비행을 소화했다. 최근에는 두 공항 간 첫 공개 비행을 성공적으로 마쳤고, 두바이를 포함한 5개국에서 기체 신뢰성을 입증했다. 지난해 1월 CES (국제 가전박람회) 2024에서 슈퍼널이 최초로 공개한 차세대 기체 'SA 2' ⓒ슈퍼널 글로벌 주요 업체들이 잇따라 상용화에 속도를 내는 가운데, 미국 내 AAM 사업을 준비하던 현대차그룹은 주도권 경쟁에서 밀리는 모습이다. 미국 내 AAM 자회사인 '슈퍼널( Supernal )'이 올 상반기 구조조정에 이어 최근 핵심 경영진까지 자리를 비우며 불확실성이 커졌기 때문이다. AAM 사업을 총괄하던 신재원 최고경영자( CEO )는 최근 경영 일선에서 물러나 고문으로 자리를 옮겼고, 이어 최고기술책임자( CTO ) 데이비드 맥브라이드도 사임한 것으로 알려졌다. 슈퍼널은 작년 말 오픈한 워싱턴 D.C. 본사를 갑작스럽게 폐쇄한 데 이어 올 상반기 수십 명의 직원을 해고하기도 했다. 슈퍼널의 AAM 개발이 사실상 일시 중단됐다는 해석이 나오는 가운데, 슈퍼널의 목표였던 2028년 상용화 가능성에 대해서도 의문이 제기되는 분위기다. 슈퍼널은 지난해 1월 CES (국제 가전박람회) 2024에서 차세대 기체 SA 2의 실물을 최초로 공개하고, 2028년 미국과 중국 시장에서 동시에 상용화하겠다고 밝혔으나 이후 공식적으로 인증을 획득하거나 시범 운행에 성공하는 가시적 성과를 보이지 못했다. 현대차그룹은 신 사장이 미래 항공 교통 분야 기술개발 기반 구축을 완료했으며, 사업화를 위한 새로운 단계의 리더십이 필요하다는 설명이다. CEO 선임 전까지 슈퍼널은 현재 사업개발 담당인 데이비드 로트블래트를 임시 최고운영책임자( COO )로 선임해 운영할 계획이다. 현대차그룹은 ""1단계로 기체의 동력 시스템 및 구조 해석, 공력 및 소음, 제어 로직 등 기체의 기본 성능을 확보하는 데 주력해왔다""며 ""이 같은 성과를 바탕으로 앞으로 사업 개발과 운영 등에 강점을 가진 새로운 리더십과 함께 본격적으로 사업화를 준비하는 2단계를 열어갈 계획""이라고 말했다."
"HD현대重, 조선 3사 유일 임단협 난항…생산차질 우려 커져",https://n.news.naver.com/mnews/article/018/0006116996,"한화·삼성 타결 속 파업 지속 성과 배분 쟁점…노사 입장차 노조 지부장 크레인 고공 농성 ‘마스가’ 프로젝트 차질 우려도 [이데일리 김은경 기자] HD 현대중공업(329180)이 조선업계 호황 속에서도 국내 조선 3사 중 유일하게 올해 임금 및 단체협상(임단협)을 마무리 짓지 못하고 있다. 지난 5월 상견례 이후 23차례나 교섭을 이어왔으나 임금 인상 규모와 방식에 대해 이견을 좁히지 못하고 노사 간 갈등의 골이 깊어지는 모양새다. 파업이 장기화할 경우 생산차질 뿐만 아니라 한미 조선 협력 사업인 마스가( MASGA ) 프로젝트에도 걸림돌이 될 수 있다는 우려마저 나오고 있다. 16일 업계에 따르면 HD 현대중공업 노조는 이날까지 나흘째 전면 파업을 이어가고 있다. 백호선 노조지부장은 40m 높이 턴오버 크레인(선박 구조물을 뒤집는 크레인)에서 일주일째 농성을 벌이며 압박 수위를 높이고 있다. 전국금속노동조합 현대중공업지부가 지난 12일 오전 8시부터 8시간 전면 파업을 진행 중이다. 사진은 백호선 지부장이 고공 농성 중인 턴오버 크레인 현장.(사진=현대중공업노조) 현재 조선 3사 중 임단협을 마무리 짓지 못한 곳은 HD 현대중공업이 유일하다. 앞서 한화오션은 지난 7월, 삼성중공업은 최근 올해 임단협을 각각 성공적으로 마무리했다. 한화오션(042660)은 기본급 인상과 일시금 지급을 중심으로 노사 타협을 이뤘다. 삼성중공업(010140)은 기본급 13만3196원 인상, 격려금 500만원 지급 등의 내용을 담은 잠정합의안을 조합원 투표에서 과반 찬성으로 통과시켰다. 반면 HD 현대중공업은 노조가 제안한 기본급 중심 인상 요구에 대해 사측이 유연한 일시금· 격려금 확대를 제시하면서 이견이 좁혀지지 않고 있다. 노사 갈등은 지난 11일부터 전면 파업으로 격화했다. 노조는 전 조합원 대상 파업에 돌입하며 사측과의 협상에서 전향적 제안을 요구하고 있다. 파업 참여율은 전체 조합원 대비 7% 수준으로 비교적 낮은 것으로 나타났지만 주말 특근 중단 등으로 일부 공정 지체 조짐이 보이고 있다. 또한 HD 현대미포(010620), HD 현대건설기계(267270), HD 현대인프라코어(042670) 등 계열사 노조까지 공동 집회를 여는 등 투쟁 범위가 확대되면서 노사 간 압박 수위가 높아지고 있다. 업계에서는 이번 교착 상태가 단순한 사내 갈등을 넘어 외부 프로젝트에도 영향을 미칠 가능성을 우려하고 있다. 특히 한미 조선 협력 사업인 마스가 프로젝트에도 부정적인 영향을 미칠 것이란 우려가 커지고 있다. 미국 등 해외 파트너들에게 위험 요소로 인식될 경우 국내 조선사의 신뢰도 저하로 이어져 수주 경쟁력 약화 요인이 될 수 있다는 분석이다. 조선업계 전반이 수주 잔량 증가와 선박 인도 일정 압박 속에 있는 만큼, 파업 지속 시 납기 지연과 원자재 비용 상승 등에 따른 생산 비용 증가로 이어질 가능성도 크다. HD 현대중공업 관계자는 “파업 장기화는 회사와 구성원 모두에게 상처만 남길 뿐”이라며 “글로벌 경쟁이 치열한 상황에서 미래를 위해, 노사가 대화를 통해 상생의 길을 모색해야 할 때”라고 말했다. 이어 “지속적인 소통을 통해 입장 차를 좁히고 교섭을 조속히 마무리 지을 것”이라고 말했다. [이데일리 이미나 기자]"
가을철 경부하기 대비 전력계통 안정화 모의훈련 점검,https://n.news.naver.com/mnews/article/421/0008489607,(서울=뉴스1) = 이호현 산업통상자원부 2차관이 16일 전남 나주시 전력거래소에서 '가을철 경부하기 대비 전력계통 안정화 모의훈련 점검'을 하고 있다. (산업통상자원부 제공. 재판매 및 DB 금지) 2025.9.16/뉴스1
가을철 경부하기 대비 전력계통 안정화 모의훈련 점검,https://n.news.naver.com/mnews/article/421/0008489606,(서울=뉴스1) = 이호현 산업통상자원부 2차관이 16일 전남 나주시 전력거래소에서 '가을철 경부하기 대비 전력계통 안정화 모의훈련 점검'을 하고 있다. (산업통상자원부 제공. 재판매 및 DB 금지) 2025.9.16/뉴스1
가을철 경부하기 대비 전력계통 안정화 모의훈련 점검,https://n.news.naver.com/mnews/article/421/0008489605,(서울=뉴스1) = 이호현 산업통상자원부 2차관이 16일 전남 나주시 전력거래소에서 '가을철 경부하기 대비 전력계통 안정화 모의훈련 점검'을 하고 있다. (산업통상자원부 제공. 재판매 및 DB 금지) 2025.9.16/뉴스1
