Datetime,Open,High,Low,Close,Adj Close,Volume
2025-08-20 04:30:00,44170.0,44180.0,44160.0,44170.0,44170.0,309
2025-08-20 04:32:00,44170.0,44170.0,44160.0,44160.0,44160.0,112
2025-08-20 04:34:00,44150.0,44150.0,44120.0,44120.0,44120.0,397
2025-08-20 04:36:00,44120.0,44130.0,44110.0,44130.0,44130.0,393
2025-08-20 04:38:00,44130.0,44140.0,44130.0,44130.0,44130.0,285
2025-08-20 04:40:00,44120.0,44130.0,44120.0,44130.0,44130.0,128
2025-08-20 04:42:00,44130.0,44140.0,44130.0,44140.0,44140.0,80
2025-08-20 04:44:00,44150.0,44160.0,44140.0,44160.0,44160.0,144
2025-08-20 04:46:00,44170.0,44180.0,44170.0,44180.0,44180.0,6810
2025-08-20 04:48:00,44180.0,44190.0,44180.0,44190.0,44190.0,1230
2025-08-20 04:50:00,44190.0,44200.0,44180.0,44190.0,44190.0,543
2025-08-20 04:52:00,44190.0,44190.0,44180.0,44190.0,44190.0,2477
2025-08-20 04:54:00,44200.0,44200.0,44180.0,44190.0,44190.0,472
2025-08-20 04:56:00,44200.0,44220.0,44200.0,44210.0,44210.0,347
2025-08-20 04:58:00,44210.0,44210.0,44200.0,44200.0,44200.0,131
2025-08-20 05:00:00,44190.0,44190.0,44170.0,44180.0,44180.0,373
2025-08-20 05:02:00,44170.0,44180.0,44160.0,44170.0,44170.0,325
2025-08-20 05:04:00,44170.0,44180.0,44150.0,44160.0,44160.0,182
2025-08-20 05:06:00,44150.0,44160.0,44150.0,44160.0,44160.0,54
2025-08-20 05:08:00,44160.0,44170.0,44150.0,44160.0,44160.0,175
2025-08-20 05:10:00,44160.0,44170.0,44150.0,44170.0,44170.0,9201
2025-08-20 05:12:00,44170.0,44190.0,44160.0,44190.0,44190.0,1263
2025-08-20 05:14:00,44190.0,44200.0,44190.0,44190.0,44190.0,4058
2025-08-20 05:16:00,44180.0,44190.0,44180.0,44190.0,44190.0,1896
2025-08-20 05:18:00,44180.0,44190.0,44180.0,44180.0,44180.0,150
2025-08-20 05:20:00,44180.0,44190.0,44180.0,44190.0,44190.0,78
2025-08-20 05:22:00,44190.0,44190.0,44170.0,44180.0,44180.0,271
2025-08-20 05:24:00,44180.0,44200.0,44180.0,44190.0,44190.0,297
2025-08-20 05:26:00,44190.0,44190.0,44180.0,44190.0,44190.0,52
2025-08-20 05:28:00,44190.0,44190.0,44170.0,44170.0,44170.0,794
2025-08-20 05:30:00,44170.0,44170.0,44150.0,44150.0,44150.0,1071
2025-08-20 05:32:00,44160.0,44170.0,44160.0,44170.0,44170.0,131
2025-08-20 05:34:00,44170.0,44180.0,44160.0,44160.0,44160.0,20
2025-08-20 05:36:00,44160.0,44180.0,44160.0,44170.0,44170.0,144
2025-08-20 05:38:00,44170.0,44190.0,44170.0,44180.0,44180.0,2113
2025-08-20 05:40:00,44190.0,44200.0,44190.0,44190.0,44190.0,1162
2025-08-20 05:42:00,44180.0,44200.0,44180.0,44180.0,44180.0,235
2025-08-20 05:44:00,44180.0,44190.0,44170.0,44170.0,44170.0,2147
2025-08-20 05:46:00,44170.0,44180.0,44160.0,44160.0,44160.0,299
2025-08-20 05:48:00,44160.0,44160.0,44160.0,44160.0,44160.0,56
2025-08-20 05:50:00,44170.0,44180.0,44170.0,44180.0,44180.0,12059
2025-08-20 05:52:00,44180.0,44190.0,44180.0,44190.0,44190.0,6957
2025-08-20 05:54:00,44190.0,44200.0,44190.0,44200.0,44200.0,9292
2025-08-20 05:56:00,44200.0,44220.0,44200.0,44220.0,44220.0,17911
2025-08-20 05:58:00,44220.0,44230.0,44210.0,44230.0,44230.0,13007
2025-08-20 06:00:00,44220.0,44260.0,44210.0,44250.0,44250.0,1742
2025-08-20 06:02:00,44250.0,44260.0,44230.0,44250.0,44250.0,596
2025-08-20 06:04:00,44250.0,44250.0,44250.0,44250.0,44250.0,929
2025-08-20 06:06:00,44250.0,44250.0,44220.0,44220.0,44220.0,575
2025-08-20 06:08:00,44220.0,44230.0,44210.0,44220.0,44220.0,1110
2025-08-20 06:10:00,44220.0,44220.0,44190.0,44190.0,44190.0,4538
2025-08-20 06:12:00,44200.0,44220.0,44200.0,44220.0,44220.0,1176
2025-08-20 06:14:00,44220.0,44220.0,44190.0,44190.0,44190.0,1137
2025-08-20 06:16:00,44190.0,44190.0,44140.0,44140.0,44140.0,2131
2025-08-20 06:18:00,44150.0,44160.0,44140.0,44160.0,44160.0,689
2025-08-20 06:20:00,44170.0,44190.0,44170.0,44190.0,44190.0,549
2025-08-20 06:22:00,44180.0,44190.0,44180.0,44180.0,44180.0,987
2025-08-20 06:24:00,44180.0,44190.0,44170.0,44170.0,44170.0,672
2025-08-21 00:04:00,44190.0,44220.0,44190.0,44210.0,44210.0,18154
2025-08-21 00:06:00,44220.0,44240.0,44180.0,44190.0,44190.0,1191
2025-08-21 00:08:00,44190.0,44200.0,44170.0,44170.0,44170.0,1065
2025-08-21 00:10:00,44190.0,44220.0,44180.0,44210.0,44210.0,940
2025-08-21 00:12:00,44210.0,44210.0,44130.0,44130.0,44130.0,1685
2025-08-21 00:14:00,44130.0,44140.0,44070.0,44070.0,44070.0,1494
2025-08-21 00:16:00,44090.0,44120.0,44090.0,44090.0,44090.0,526
2025-08-21 00:18:00,44080.0,44090.0,44070.0,44090.0,44090.0,1320
2025-08-21 00:20:00,44090.0,44090.0,44050.0,44050.0,44050.0,1788
2025-08-21 00:22:00,44060.0,44070.0,44050.0,44060.0,44060.0,761
2025-08-21 00:24:00,44060.0,44070.0,44040.0,44040.0,44040.0,118
2025-08-21 00:26:00,44050.0,44050.0,44040.0,44050.0,44050.0,678
2025-08-21 00:28:00,44040.0,44050.0,44040.0,44050.0,44050.0,470
2025-08-21 00:30:00,44050.0,44080.0,44050.0,44070.0,44070.0,1811
2025-08-21 00:32:00,44080.0,44100.0,44070.0,44080.0,44080.0,632
2025-08-21 00:34:00,44090.0,44100.0,44060.0,44060.0,44060.0,957
2025-08-21 00:36:00,44060.0,44080.0,44060.0,44080.0,44080.0,168
2025-08-21 00:38:00,44080.0,44080.0,44050.0,44050.0,44050.0,3042
2025-08-21 00:40:00,44060.0,44060.0,44040.0,44050.0,44050.0,536
2025-08-21 00:42:00,44060.0,44070.0,44060.0,44070.0,44070.0,336
2025-08-21 00:44:00,44060.0,44090.0,44060.0,44090.0,44090.0,938
2025-08-21 00:46:00,44090.0,44090.0,44050.0,44060.0,44060.0,510
2025-08-21 00:48:00,44060.0,44060.0,44020.0,44040.0,44040.0,3264
2025-08-21 00:50:00,44040.0,44040.0,44010.0,44010.0,44010.0,6641
2025-08-21 00:52:00,44010.0,44010.0,43970.0,43970.0,43970.0,1693
2025-08-21 00:54:00,43970.0,44010.0,43970.0,44000.0,44000.0,274
2025-08-21 00:56:00,44000.0,44000.0,43970.0,43970.0,43970.0,377
