Date,Open,High,Low,Close,Adj Close,Volume
2018-08-14,22510.0,22820.0,22490.0,22800.0,20288.375,208761
2018-08-15,22820.0,22830.0,22570.0,22690.0,20190.490234375,114297
2018-08-16,22440.0,22710.0,22350.0,22680.0,20181.595703125,356970
2018-08-17,22800.0,22810.0,22700.0,22740.0,20234.984375,138638
2018-08-20,22700.0,22750.0,22620.0,22650.0,20154.900390625,153760
2018-08-21,22580.0,22770.0,22520.0,22700.0,20199.390625,168314
2018-08-22,22700.0,22850.0,22620.0,22810.0,20297.275390625,80965
2018-08-23,22870.0,22930.0,22850.0,22880.0,20359.564453125,110272
2018-08-24,22950.0,23070.0,22910.0,23060.0,20519.732421875,218600
2018-08-27,23150.0,23310.0,23150.0,23290.0,20724.3984375,262550
2018-08-28,23450.0,23470.0,23280.0,23280.0,20715.501953125,310100
2018-08-29,23320.0,23450.0,23310.0,23330.0,20759.990234375,153099
2018-08-30,23500.0,23530.0,23320.0,23370.0,20795.5859375,337866
2018-08-31,23190.0,23380.0,23160.0,23330.0,20759.990234375,171024
2018-09-03,23290.0,23310.0,23180.0,23190.0,20635.41015625,64120
2018-09-04,23230.0,23240.0,23100.0,23190.0,20635.41015625,98112
2018-09-05,23150.0,23180.0,23060.0,23080.0,20537.529296875,125696
2018-09-06,22960.0,23040.0,22920.0,22960.0,20430.75,250909
2018-09-07,22820.0,22850.0,22660.0,22780.0,20270.576171875,256507
2018-09-10,22740.0,22880.0,22730.0,22870.0,20350.666015625,180635
2018-09-11,22950.0,23160.0,22930.0,23150.0,20599.822265625,226175
2018-09-12,23200.0,23200.0,23000.0,23070.0,20528.6328125,143071
2018-09-13,23130.0,23340.0,23120.0,23300.0,20733.294921875,307815
2018-09-14,23490.0,23590.0,23450.0,23590.0,20991.34765625,456886
2018-09-17,23590.0,23590.0,23590.0,23590.0,20991.34765625,0
2018-09-18,23540.0,23970.0,23530.0,23910.0,21276.09765625,1088896
2018-09-19,24240.0,24340.0,24170.0,24170.0,21507.45703125,979373
2018-09-20,24250.0,24290.0,24080.0,24170.0,21507.45703125,453676
2018-09-21,24360.0,24480.0,24270.0,24380.0,21694.32421875,538204
2018-09-24,24380.0,24380.0,24380.0,24380.0,21694.32421875,0
2018-09-25,24360.0,24440.0,24310.0,24440.0,21747.71484375,319775
2018-09-26,24490.0,24690.0,24480.0,24690.0,21970.171875,440128
2018-09-27,24600.0,24750.0,24420.0,24460.0,21765.509765625,512387
2018-09-28,24740.0,24950.0,24690.0,24780.0,22050.26171875,437328
2018-10-01,24840.0,24990.0,24800.0,24940.0,22192.63671875,371459
2018-10-02,25040.0,25120.0,24890.0,24930.0,22183.73828125,455624
2018-10-03,24890.0,24940.0,24700.0,24760.0,22032.462890625,250471
2018-10-04,24910.0,24930.0,24590.0,24610.0,21898.98828125,317376
2018-10-05,24450.0,24600.0,24390.0,24440.0,21747.71484375,441615
2018-10-08,24440.0,24440.0,24440.0,24440.0,21747.71484375,0
2018-10-09,24230.0,24250.0,24100.0,24140.0,21480.76171875,581453
2018-10-10,24190.0,24260.0,24030.0,24160.0,21498.55859375,502955
2018-10-11,23330.0,23490.0,23090.0,23240.0,20679.90625,1816593
2018-10-12,23140.0,23350.0,23040.0,23340.0,20768.888671875,597586
2018-10-15,23150.0,23160.0,22890.0,22900.0,20377.359375,905241
2018-10-16,22900.0,23180.0,22900.0,23180.0,20626.515625,406084
2018-10-17,23490.0,23590.0,23400.0,23450.0,20866.7734375,401355
2018-10-18,23490.0,23500.0,23270.0,23290.0,20724.3984375,263639
2018-10-19,22930.0,23180.0,22840.0,23160.0,20608.716796875,451971
2018-10-22,23010.0,23290.0,22900.0,23240.0,20679.90625,228139
2018-10-23,23030.0,23030.0,22610.0,22620.0,20128.201171875,1084174
2018-10-24,22800.0,22840.0,22530.0,22730.0,20226.0859375,319724
2018-10-25,22020.0,22120.0,21800.0,21880.0,19469.72265625,1349434
2018-10-26,22090.0,22100.0,21560.0,21770.0,19371.83984375,723209
2018-10-29,21940.0,22070.0,21700.0,21730.0,19336.244140625,311022
2018-10-30,21620.0,22180.0,21600.0,22040.0,19612.095703125,393191
2018-10-31,22300.0,22540.0,22180.0,22520.0,20039.21875,349800
2018-11-01,22440.0,22500.0,22240.0,22290.0,19834.5546875,303123
2018-11-02,22470.0,22940.0,22420.0,22880.0,20359.564453125,412763
2018-11-05,22590.0,22700.0,22500.0,22520.0,20039.21875,451749
2018-11-06,22660.0,22800.0,22640.0,22760.0,20252.78125,178035
2018-11-07,22810.0,23080.0,22620.0,22720.0,20217.189453125,496692
2018-11-08,23170.0,23230.0,23100.0,23120.0,20573.123046875,356699
2018-11-09,23090.0,23130.0,22860.0,22890.0,20368.4609375,307706
2018-11-12,22740.0,22970.0,22680.0,22900.0,20377.359375,172610
2018-11-13,22360.0,22450.0,22090.0,22440.0,19968.03515625,594771
2018-11-14,22470.0,22610.0,22390.0,22470.0,19994.728515625,267872
2018-11-15,22290.0,22450.0,22240.0,22430.0,19959.1328125,175887
2018-11-16,22460.0,22500.0,22290.0,22320.0,19861.251953125,243417
2018-11-19,22300.0,22480.0,22300.0,22440.0,19968.03515625,143325
2018-11-20,22180.0,22320.0,22150.0,22200.0,19754.470703125,304149
2018-11-21,21850.0,22180.0,21840.0,22150.0,19709.98046875,599971
2018-11-22,22210.0,22310.0,22100.0,22270.0,19816.759765625,155345
2018-11-23,22270.0,22270.0,22270.0,22270.0,19816.759765625,0
2018-11-26,22280.0,22450.0,22250.0,22440.0,19968.03515625,150063
2018-11-27,22590.0,22630.0,22440.0,22600.0,20110.408203125,511908
2018-11-28,22700.0,22840.0,22670.0,22810.0,20297.275390625,660984
2018-11-29,23060.0,23070.0,22870.0,22880.0,20359.564453125,613569
2018-11-30,22910.0,23000.0,22860.0,22990.0,20457.4453125,242569
2018-12-03,23310.0,23350.0,23190.0,23210.0,20653.2109375,792079
2018-12-04,23200.0,23220.0,22660.0,22680.0,20181.595703125,716953
2018-12-05,22460.0,22610.0,22330.0,22540.0,20057.017578125,780029
2018-12-06,22400.0,22430.0,21920.0,22100.0,19665.486328125,1065769
2018-12-07,22250.0,22370.0,22130.0,22290.0,19834.5546875,290382
2018-12-10,21830.0,21920.0,21790.0,21850.0,19443.02734375,379371
2018-12-11,21870.0,21900.0,21670.0,21770.0,19371.83984375,453628
2018-12-12,22010.0,22270.0,21940.0,22230.0,19781.166015625,616051
2018-12-13,22380.0,22490.0,22310.0,22420.0,19950.236328125,258876
2018-12-14,22300.0,22370.0,21960.0,21990.0,19567.60546875,222058
2018-12-17,21990.0,22170.0,21980.0,22120.0,19683.283203125,207441
2018-12-18,21840.0,21940.0,21700.0,21750.0,19354.044921875,324498
2018-12-19,21700.0,21790.0,21480.0,21590.0,19211.66796875,695027
2018-12-20,21360.0,21440.0,20860.0,20950.0,18642.16796875,1250050
2018-12-21,20870.0,20920.0,20590.0,20760.0,18473.1015625,490930
2018-12-24,20760.0,20760.0,20760.0,20760.0,18473.1015625,0
2018-12-25,20020.0,20020.0,19660.0,19710.0,17538.767578125,811773
2018-12-26,19890.0,20130.0,19520.0,19940.0,17743.431640625,805777
2018-12-27,20680.0,20820.0,20440.0,20660.0,18384.1171875,442286
2018-12-28,20560.0,20680.0,20490.0,20580.0,18312.92578125,244197
2018-12-31,20580.0,20580.0,20580.0,20580.0,18312.92578125,0
2019-01-04,20080.0,20130.0,19820.0,20130.0,17912.498046875,460311
2019-01-07,20750.0,20880.0,20620.0,20630.0,18357.419921875,484713
2019-01-08,20800.0,20960.0,20720.0,20820.0,18526.48828125,223498
2019-01-09,20980.0,21120.0,20940.0,21040.0,18722.2578125,286536
2019-01-10,20900.0,20970.0,20700.0,20780.0,18490.8984375,296219
2019-01-11,20960.0,21000.0,20900.0,20970.0,18659.966796875,189953
2019-01-15,20830.0,21190.0,20800.0,21150.0,18820.140625,312025
2019-01-16,21200.0,21200.0,20930.0,21050.0,18731.154296875,173808
2019-01-17,21150.0,21180.0,20950.0,21020.0,18704.45703125,125343
2019-01-18,21080.0,21310.0,21070.0,21280.0,18935.81640625,262316
2019-01-21,21490.0,21520.0,21300.0,21330.0,18980.30859375,229267
2019-01-22,21410.0,21440.0,21170.0,21220.0,18882.42578125,176331
2019-01-23,21060.0,21320.0,21060.0,21220.0,18882.42578125,203807
2019-01-24,21130.0,21250.0,21080.0,21190.0,18855.732421875,107853
2019-01-25,21220.0,21470.0,21220.0,21400.0,19042.595703125,335366
2019-01-28,21390.0,21390.0,21230.0,21260.0,18918.01953125,167840
2019-01-29,21140.0,21300.0,21020.0,21260.0,18918.01953125,141376
2019-01-30,21320.0,21330.0,21140.0,21180.0,18846.833984375,209323
2019-01-31,21520.0,21520.0,21310.0,21390.0,19033.69921875,378441
2019-02-01,21420.0,21550.0,21360.0,21400.0,19042.595703125,305859
2019-02-04,21430.0,21540.0,21430.0,21490.0,19122.681640625,101341
2019-02-05,21580.0,21590.0,21440.0,21450.0,19087.08984375,154755
2019-02-06,21550.0,21580.0,21480.0,21490.0,19122.681640625,131268
2019-02-07,21510.0,21540.0,21280.0,21370.0,19015.90234375,173929
2019-02-08,21110.0,21180.0,20920.0,20960.0,18651.06640625,336000
2019-02-12,21060.0,21510.0,21040.0,21480.0,19113.78515625,1158110
2019-02-13,21620.0,21840.0,21620.0,21760.0,19362.94140625,1493165
2019-02-14,21780.0,21870.0,21730.0,21750.0,19354.044921875,213760
2019-02-15,21630.0,21630.0,21470.0,21510.0,19140.48046875,174791
2019-02-18,21900.0,21940.0,21820.0,21920.0,19505.314453125,439734
2019-02-19,21900.0,21980.0,21850.0,21950.0,19532.01171875,164817
2019-02-20,21980.0,22140.0,21950.0,22050.0,19620.99609375,389451
2019-02-21,22050.0,22200.0,21950.0,22110.0,19674.384765625,459709
2019-02-22,22020.0,22100.0,21990.0,22070.0,19638.791015625,209329
2019-02-25,22200.0,22240.0,22140.0,22190.0,19745.572265625,200970
2019-02-26,22260.0,22270.0,22060.0,22100.0,19665.486328125,228886
2019-02-27,22150.0,22240.0,22150.0,22230.0,19781.166015625,146448
2019-02-28,22200.0,22200.0,22020.0,22020.0,19594.298828125,165705
2019-03-01,22130.0,22300.0,22130.0,22280.0,19825.658203125,286898
2019-03-04,22460.0,22530.0,22400.0,22510.0,20030.322265625,456822
2019-03-05,22390.0,22460.0,22320.0,22370.0,19905.744140625,173992
2019-03-06,22330.0,22350.0,22210.0,22280.0,19825.658203125,273145
2019-03-07,22110.0,22130.0,22050.0,22100.0,19665.486328125,250752
2019-03-08,21970.0,21980.0,21630.0,21660.0,19273.95703125,356545
2019-03-11,21710.0,21800.0,21580.0,21770.0,19371.83984375,116765
2019-03-12,22040.0,22230.0,22030.0,22190.0,19745.572265625,154044
2019-03-13,22090.0,22130.0,21840.0,21910.0,19496.41796875,107887
2019-03-14,22160.0,22180.0,21970.0,21990.0,19567.60546875,99776
2019-03-15,22040.0,22180.0,22040.0,22120.0,19683.283203125,193997
2019-03-18,22240.0,22280.0,22160.0,22230.0,19781.166015625,84007
2019-03-19,22230.0,22240.0,22090.0,22220.0,19772.263671875,77058
2019-03-20,22220.0,22280.0,22160.0,22260.0,19807.861328125,265979
2019-03-22,22260.0,22320.0,22140.0,22190.0,19745.572265625,121101
2019-03-25,21810.0,21860.0,21530.0,21580.0,19202.771484375,342747
2019-03-26,21810.0,22090.0,21810.0,22090.0,19656.58984375,191352
2019-03-27,22170.0,22210.0,22070.0,22150.0,19709.98046875,100621
2019-03-28,22030.0,22030.0,21790.0,21860.0,19451.92578125,248730
2019-03-29,22070.0,22120.0,21970.0,22030.0,19603.19921875,114123
2019-04-01,22380.0,22520.0,22320.0,22340.0,19879.048828125,474855
2019-04-02,22570.0,22590.0,22360.0,22380.0,19914.642578125,146023
2019-04-03,22390.0,22550.0,22320.0,22530.0,20048.1171875,159761
2019-04-04,22560.0,22630.0,22500.0,22560.0,20074.814453125,215069
2019-04-05,22570.0,22680.0,22570.0,22630.0,20137.1015625,239838
2019-04-08,22750.0,22760.0,22580.0,22600.0,20110.408203125,285448
2019-04-09,22610.0,22660.0,22540.0,22610.0,20119.3046875,80362
2019-04-10,22420.0,22520.0,22390.0,22500.0,20021.421875,92689
2019-04-11,22500.0,22560.0,22460.0,22550.0,20065.91796875,61520
2019-04-12,22680.0,22720.0,22540.0,22710.0,20208.291015625,170390
2019-04-15,22940.0,23060.0,22940.0,23030.0,20493.0390625,849297
2019-04-16,23000.0,23110.0,22980.0,23070.0,20528.6328125,271717
2019-04-17,23110.0,23200.0,23030.0,23140.0,20590.923828125,318681
2019-04-18,23130.0,23150.0,22910.0,22930.0,20404.0546875,187198
2019-04-19,23100.0,23110.0,23030.0,23050.0,20510.8359375,137955
2019-04-22,23060.0,23150.0,22960.0,23080.0,20537.529296875,105240
